constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
cultural_refragmentation_2026,4,0.62,0.849357,false_ci_rope,0.994122,True,0.000600,False,0.962842,True,powerless,snare,snare
cumbria_mine_rejection,0,0.52,0.712364,false_natural_law,0.842248,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
cuny_light_2026,0,0.08,0.109594,false_ci_rope,0.437217,False,0.000717,False,0.002604,False,moderate,mountain,mountain
currys_paradox,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
damped_harmonics,0,0.12,0.165603,natural_law,0.088152,False,0.000000,False,0.000000,False,,mountain,mountain
dark_patterns_manipulation,5,0.58,0.79456,false_ci_rope,0.994976,True,0.000872,False,0.965674,True,institutional,snare,snare
data_laundering_pipeline,0,0.58,0.79456,false_natural_law,0.745225,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
data_privacy_regulation,0,0.52,0.712364,false_natural_law,0.893077,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
dead_sea_effect,3,0.52,0.712364,false_ci_rope,0.995219,True,0.000047,False,0.018136,False,institutional,tangled_rope,tangled_rope
debt_service_squeeze,0,0.52,0.712364,false_natural_law,0.910286,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
debt_trap_microfinance,5,0.58,0.79456,false_ci_rope,0.990904,True,0.001077,False,0.957205,True,institutional,snare,snare
decision_latency_mismatch,0,0.52,0.712364,false_natural_law,0.913813,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
deep_earth_hydrogen_availability,0,0.18,0.248404,natural_law,0.987871,False,0.000000,False,0.000000,False,,mountain,mountain
deferential_realism_core,0,0.52,0.72277,false_natural_law,0.965160,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
deferred_risk_realization,0,0.58,0.79456,false_natural_law,0.492866,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
delayed_feedback_instability,0,0.52,0.712364,false_natural_law,0.862346,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
delta_force_selection_2026,3,0.68,0.931553,false_ci_rope,0.915319,True,0.000682,False,0.893313,True,powerless,tangled_rope,tangled_rope
demand_response_cost_shift,3,0.52,0.712364,false_ci_rope,0.920296,True,0.000658,False,0.024089,False,powerless,tangled_rope,tangled_rope
demographic_inertia_trap,0,0.58,0.79456,false_natural_law,0.911028,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
denmark_asylum_outsourcing,0,0.58,0.79456,false_natural_law,0.828602,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
devotional_transformation,0,0.38,0.520574,false_natural_law,0.978796,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
digital_credentialing_verification,0,0.52,0.712364,false_natural_law,0.877839,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
digital_euro_cbdc,6,0.52,0.712364,false_ci_rope,0.872345,True,0.002968,False,0.121217,True,powerless,tangled_rope,tangled_rope
digital_identity_tether,0,0.58,0.79456,false_natural_law,0.886374,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
dionysaic_frenzy,6,0.52,0.712364,false_ci_rope,0.852247,True,0.003882,False,0.167609,True,powerless,tangled_rope,tangled_rope
discover_core_2026,6,0.58,0.79456,false_ci_rope,0.908817,True,0.003449,False,0.151217,True,powerless,tangled_rope,tangled_rope
disney_openai_ip_exclusivity,6,0.58,0.79456,false_ci_rope,0.727446,True,0.005248,False,0.267431,True,powerless,tangled_rope,tangled_rope
dk_foreign_convict_expulsion,0,0.58,0.79456,false_natural_law,0.804107,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
dldr_information_policy,0,0.52,0.712364,false_natural_law,0.841506,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
doomsday_clock_framework,5,0.58,0.79456,false_ci_rope,0.839671,True,0.003449,False,0.151217,True,powerless,tangled_rope,tangled_rope
drc_rwanda_peace_deal_2024,0,0.58,0.79456,false_natural_law,0.898817,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
dunning_kruger_effect,3,0.38,0.520574,false_ci_rope,0.070375,True,0.000413,False,0.000422,False,powerless,tangled_rope,tangled_rope
dutch_minority_govt_2026,0,0.52,0.712364,false_natural_law,0.830732,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
dwp_carers_allowance_cliff,0,0.58,0.79456,false_natural_law,0.858586,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
e2ee_digital_privacy_2026,6,0.58,0.79456,false_ci_rope,0.732084,True,0.005110,False,0.256456,True,powerless,tangled_rope,tangled_rope
ec_meta_manus_block,0,0.52,0.712364,false_natural_law,0.876354,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
edelman_2026_developing_volatility,0,0.68,0.931553,false_natural_law,0.983351,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
edelman_2026_insularity,0,0.58,0.79456,false_natural_law,0.898848,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
educational_unbundling_implementation,0,0.52,0.712364,false_natural_law,0.562601,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ehrenfest_barrier,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
elencher_identity_transformation,0,0.58,0.79456,false_natural_law,0.986390,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
elite_capture_2026,0,0.58,0.79456,false_natural_law,0.841953,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
elite_identity_capture_2026,0,0.58,0.79456,false_natural_law,0.866512,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
elite_overproduction_instability,5,0.58,0.79456,false_ci_rope,0.854330,True,0.005711,False,0.308790,True,institutional,tangled_rope,tangled_rope
elliq_ai_companion,0,0.52,0.712364,false_natural_law,0.841506,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
emergency_oversight_bureau,0,0.28,0.383581,false_ci_rope,0.557244,False,0.422988,False,0.442383,False,powerless,tangled_rope,tangled_rope
emergency_powers_ratchet,0,0.58,0.79456,false_natural_law,0.600913,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
emergent_goal_misalignment,0,0.58,0.79456,false_natural_law,0.856622,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
emotional_cycles_of_change,0,0.38,0.520574,false_natural_law,0.942867,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
empty_tomb_transformation,0,0.52,0.82027,false_natural_law,0.938656,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
endocrine_disruption_society,0,0.58,0.79456,false_natural_law,0.841953,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
english_chinese_tense_structure,0,0.38,0.520574,false_natural_law,0.942867,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
epigenetics_complexity_2026,0,0.38,0.520574,false_natural_law,0.948716,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
epistemic_free_rider_problem,0,0.58,0.79456,false_natural_law,0.465596,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
epistemic_overload_collapse,0,0.58,0.79456,false_natural_law,0.847166,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
epistemic_process_of_verification,0,0.32,0.438378,false_ci_rope,0.093470,False,0.923746,False,0.999744,False,powerless,rope,scaffold
epstein_document_release_2026,0,0.58,0.79456,false_natural_law,0.622819,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
epstein_files_2026,0,0.68,0.931553,false_natural_law,0.985361,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
erasmus_rejoining_scaffold,0,0.28,0.383581,false_ci_rope,0.446957,False,0.727295,False,0.863114,False,powerless,rope,tangled_rope
ergo_autolykos_asic_resistance,0,0.52,0.712364,false_natural_law,0.448709,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ergo_dexy_gold_protocol,0,0.58,0.79456,false_natural_law,0.363563,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ergo_lets_protocol,0,0.18,0.246588,coupling_invariant_rope,0.287404,False,0.000000,False,0.000000,False,,rope,rope
ergo_nipopows,3,0.38,0.520574,false_ci_rope,0.988889,True,0.001151,False,0.016559,False,institutional,tangled_rope,tangled_rope
ergo_rosen_bridge_protocol,0,0.38,0.520574,false_natural_law,0.815860,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ergo_storage_rent,0,0.38,0.520574,false_natural_law,0.946583,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ergo_storage_rent_mechanism,0,0.38,0.520574,false_natural_law,0.947931,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ergodic_theorems,0,0.38,0.520574,false_natural_law,0.944360,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
eu_affordable_housing_initiative,0,0.52,0.712364,false_natural_law,0.448709,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
eu_deforestation_regulation,0,0.52,0.712364,false_natural_law,0.862346,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
eu_digital_services_act,0,0.52,0.712364,false_natural_law,0.912275,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
eu_irgc_terrorist_designation,0,0.58,0.79456,false_natural_law,0.576571,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
eu_renewable_energy_mandate,0,0.52,0.712364,false_natural_law,0.963658,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
eu_russian_asset_freeze_2025,5,0.62,0.849357,false_ci_rope,0.801916,True,0.002571,False,0.315821,True,moderate,tangled_rope,tangled_rope
eu_unanimity_rule_foreign_policy,0,0.58,0.79456,false_natural_law,0.828602,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
euler_characteristic_topology,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
eurozone_fragmentation_2026,0,0.58,0.79456,false_natural_law,0.881716,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
evidence_half_life,0,0.58,0.79456,false_natural_law,0.986390,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
evolutionary_knowledge,0,0.32,0.111892,false_natural_law,0.959844,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
evolutionary_mismatch_load,0,0.58,0.79456,false_natural_law,0.886374,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
exoplanet_habitability_arbitrage,0,0.38,0.520574,false_natural_law,0.976817,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
expert_disempowerment,5,0.58,0.79456,false_ci_rope,0.313481,True,0.005758,False,0.313473,True,institutional,tangled_rope,tangled_rope
exploration_vs_exploitation,3,0.52,0.712364,false_ci_rope,0.977534,True,0.000006,False,0.012412,False,institutional,tangled_rope,tangled_rope
extraordinary_narrative_shift,0,0.52,0.712364,false_natural_law,0.920813,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
faint_blue_neural_bifurcation,0,0.58,0.79456,false_natural_law,0.979760,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
family_estrangement_ratio,0,0.58,0.79456,false_natural_law,0.841953,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
family_succession_and_decadence,0,0.58,0.79456,false_natural_law,0.615969,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fast_growing_hierarchy,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
fatf_grey_list_russia,5,0.58,0.79456,false_ci_rope,0.513781,True,0.005758,False,0.313481,True,powerless,tangled_rope,tangled_rope
fb_creator_monetization_indonesia,0,0.58,0.79456,false_natural_law,0.883788,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fcc_dji_covered_list,0,0.58,0.79456,false_natural_law,0.615969,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fda_accelerated_approval_alz,6,0.52,0.712364,false_ci_rope,0.854158,True,0.004097,False,0.179037,True,powerless,tangled_rope,tangled_rope
fda_component_efficacy_standard,3,0.38,0.520574,false_ci_rope,0.954309,True,0.000244,False,0.009255,False,institutional,tangled_rope,tangled_rope
fda_gonorrhea_efficacy_standard,5,0.58,0.79456,false_ci_rope,0.899876,True,0.003378,False,0.147451,True,institutional,tangled_rope,tangled_rope
fed_shutdown_2026,5,0.58,0.79456,false_ci_rope,0.891256,True,0.006036,False,0.343030,True,powerless,tangled_rope,tangled_rope
feigenbaum_universality,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
fermats_last_theorem,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
fgh_hierarchy_2026,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
fiat_currency_lifecycle,0,0.58,0.79456,false_natural_law,0.849740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
financialization_drag,5,0.58,0.79456,false_ci_rope,0.857166,True,0.005758,False,0.313492,True,powerless,tangled_rope,tangled_rope
finite_pool_of_worry,0,0.38,0.520574,false_natural_law,0.977566,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
finite_simple_groups_classification,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
finnish_debt_adjustment,0,0.38,0.520574,false_natural_law,0.961060,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
finnish_ubi_experiment,3,0.52,0.712364,false_ci_rope,0.975158,True,0.000013,False,0.011549,False,institutional,tangled_rope,tangled_rope
fiscal_dominance_trap,5,0.58,0.79456,false_ci_rope,0.256524,True,0.004333,False,0.797044,True,institutional,tangled_rope,tangled_rope
fiscal_equalization_friction,3,0.38,0.520574,false_ci_rope,0.971131,True,0.000396,False,0.010743,False,institutional,tangled_rope,tangled_rope
floating_wall_2026,6,0.58,0.79456,false_ci_rope,0.851953,True,0.006134,False,0.356853,True,powerless,tangled_rope,tangled_rope
fmeca_procedures_1980,0,0.38,0.520574,false_natural_law,0.952756,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fmt_oncology_realignment_2026,3,0.52,0.712364,false_ci_rope,0.996438,True,0.000020,False,0.032092,False,institutional,tangled_rope,tangled_rope
fnl_shadow_probe,0,0.38,0.520574,false_natural_law,0.948716,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
four_color_theorem_topological_bound,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
fptp_electoral_system,0,0.58,0.79456,false_natural_law,0.908866,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fragile_middle_layer_collapse,0,0.58,0.79456,false_natural_law,0.443230,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
france_cordon_sanitaire_2026,0,0.28,0.383581,false_natural_law,0.986175,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
franchisee_corporate_squeeze,0,0.58,0.79456,false_natural_law,0.887751,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
frankenstein_creation_hubris,5,0.58,0.79456,false_ci_rope,0.854082,True,0.005687,False,0.306363,True,institutional,tangled_rope,tangled_rope
fraser_river_salmon_regulation,3,0.58,0.79456,false_ci_rope,0.285354,True,0.005780,False,0.302002,True,powerless,tangled_rope,tangled_rope
french_ag_land_concentration,0,0.58,0.79456,false_natural_law,0.281510,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
french_local_elections_march_2026,0,0.28,0.383581,false_natural_law,0.977924,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fundamental_material_limits_nbre,0,0.12,0.165603,natural_law,0.088152,False,0.000000,False,0.000000,False,,mountain,mountain
fundamental_theorem_of_algebra,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
fundamental_theorem_of_calculus,0,0.05,0.069001,natural_law,0.049950,False,0.000000,False,0.000000,False,,mountain,mountain
fungal_shift_grassland_loss,0,0.52,0.712364,false_natural_law,0.989630,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fused_quartz_5d_archival,0,0.28,0.383581,false_natural_law,0.958390,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
future_dsm_integration_2026,0,0.52,0.712364,false_natural_law,0.913813,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
g7_debt_trap,0,0.58,0.79456,false_natural_law,0.836740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gale_shapley,3,0.38,0.520574,false_ci_rope,0.974618,True,0.000839,False,0.007622,False,institutional,tangled_rope,tangled_rope
galois_theory,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
galois_theory_symmetry,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
gauss_bonnet_topology,0,0.08,0.110402,natural_law,0.912886,False,0.000000,False,0.000000,False,,mountain,mountain
gaza_aid_permit_revocation,0,0.68,0.931553,false_natural_law,0.903711,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gaza_border_control_rafah,3,0.68,0.931553,constructed_high_extraction,0.840492,True,0.000413,False,0.886172,True,powerless,tangled_rope,tangled_rope
gbff_funding_mechanism,6,0.58,0.79456,false_ci_rope,0.881424,True,0.003449,False,0.151217,True,powerless,tangled_rope,tangled_rope
gemini_scientific_advancement,0,0.52,0.712364,false_natural_law,0.963658,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
genai_mil_platform,0,0.58,0.79456,false_natural_law,0.822332,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
genetic_algorithms_evolution,0,0.15,0.20549,false_ci_rope,0.081514,False,0.012570,False,0.040088,False,powerless,rope,rope
genetic_predisposition,5,0.58,0.79456,false_ci_rope,0.961101,True,0.000976,False,0.961402,True,powerless,snare,snare
geophysics_superionic_core,0,0.12,0.165603,natural_law,0.088152,False,0.000000,False,0.000000,False,,mountain,mountain
geopolitical_insularity_2026,0,0.58,0.79456,false_natural_law,0.877658,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
german_board_gender_quota,0,0.38,0.520574,false_natural_law,0.961612,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
germany_tennet_takeover,0,0.38,0.520574,false_natural_law,0.961612,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
germline_regulation_threshold_2026,0,0.58,0.79456,false_natural_law,0.867050,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gilgamesh_mortality_limit,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
gita_kurukshetra,0,0.58,0.79456,false_natural_law,0.877658,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_economic_anxiety_2026,0,0.68,0.931553,false_natural_law,0.836331,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_food_market_fragility,0,0.58,0.79456,false_natural_law,0.901855,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_hoarding_scaling_laws,0,0.68,0.931553,false_natural_law,0.192675,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_protocol_entrenchment,0,0.52,0.712364,false_natural_law,0.542985,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_stimulus_spree,5,0.58,0.79456,false_ci_rope,0.306257,True,0.005687,False,0.306363,True,powerless,tangled_rope,tangled_rope
global_water_bankruptcy,0,0.58,0.79456,false_natural_law,0.465596,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
glp1_payload_efficiency_pivot,0,0.38,0.520574,false_natural_law,0.965288,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
goal_boundary_poisoning,0,0.52,0.712364,false_natural_law,0.496355,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
godels_incompleteness_theorems,0,0.08,0.110402,natural_law,0.252130,False,0.000000,False,0.000000,False,,mountain,mountain
gold_fomo_cycle,6,0.58,0.79456,false_ci_rope,0.930655,True,0.004967,False,0.245633,True,powerless,tangled_rope,tangled_rope
gold_piton_2026,0,0.22,0.301385,false_natural_law,0.989925,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
goldbach_conjecture,0,0.12,0.165603,natural_law,0.088152,False,0.000000,False,0.000000,False,,mountain,mountain
golden_handcuffs,0,0.52,0.712364,false_natural_law,0.919021,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
goodharts_law,5,0.58,0.79456,false_ci_rope,0.216652,True,0.003449,False,0.151194,True,institutional,tangled_rope,tangled_rope
google_ai_search_overview,0,0.58,0.79456,false_natural_law,0.901855,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
google_universal_commerce_protocol,0,0.52,0.712364,false_natural_law,0.922768,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
governance_latency_gap,0,0.58,0.79456,false_natural_law,0.492866,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
governance_overfitting,0,0.52,0.712364,false_natural_law,0.875111,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gpt5_codex_dev_cycle,0,0.52,0.712364,false_natural_law,0.873875,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gpt_store_marketplace,5,0.58,0.79456,false_ci_rope,0.899876,True,0.003378,False,0.147451,True,institutional,tangled_rope,tangled_rope
gravitational_lensing_cosmic_dawn,0,0.12,0.165603,natural_law,0.088152,False,0.000000,False,0.000000,False,,mountain,mountain
great_mongolian_road_economic_dependency,0,0.52,0.712364,false_natural_law,0.862346,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
greenland_defence_pact_2026,0,0.52,0.712364,false_natural_law,0.851644,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
greenland_seizure_trade_war,0,0.58,0.79456,false_natural_law,0.801058,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
greshams_law,0,0.38,0.520574,false_natural_law,0.949097,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
grete_samsa_transition,5,0.58,0.79456,false_ci_rope,0.854082,True,0.005687,False,0.306363,True,institutional,tangled_rope,tangled_rope
grievance_stack_overflow,0,0.58,0.79456,false_natural_law,0.849740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gs1_gln_identification,0,0.38,0.520574,false_natural_law,0.049352,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
guano_wealth_extraction,0,0.72,0.98635,false_natural_law,0.941184,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
guinea_worm_eradication,0,0.12,0.164392,coupling_invariant_rope,0.260435,False,0.000000,False,0.000000,False,,rope,rope
hagia_sophia_status,0,0.58,0.79456,false_natural_law,0.841953,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
halting_problem_undecidability,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
hamiltonian_path_complexity,0,0.12,0.165603,natural_law,0.110407,False,0.000000,False,0.000000,False,,mountain,mountain
hanlons_razor,0,0.52,0.712364,false_natural_law,0.862346,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
happiness_of_others,0,0.58,0.79456,false_natural_law,0.883788,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
harlequin_historical_line_discontinuation,0,0.58,0.79456,false_natural_law,0.955668,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
harry_potter_liberalism,0,0.52,0.712364,false_natural_law,0.965160,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hasbro_licensing_restriction,3,0.52,0.712364,false_ci_rope,0.936862,True,0.000555,False,0.020288,False,powerless,tangled_rope,tangled_rope
hawthorne_effect,0,0.38,0.520574,false_natural_law,0.979961,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hd101584_stellar_evolution,0,0.08,0.110402,natural_law,0.053252,False,0.000000,False,0.000000,False,,mountain,mountain
hegemonic_entropy_2026,0,0.58,0.79456,false_natural_law,0.551854,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
heine_borel_theorem,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
heisenberg_uncertainty,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
help_to_buy_uk,0,0.58,0.79456,false_natural_law,0.879664,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
helsinki_bus_theory,0,0.52,0.712364,false_natural_law,0.862346,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hershey_salt_strategy,0,0.58,0.79456,false_natural_law,0.949288,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
heuristic_optimization,0,0.38,0.520574,false_natural_law,0.956023,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hhs_fetal_tissue_research_ban_2019,0,0.62,0.849357,false_natural_law,0.988094,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hicbc_uk,3,0.38,0.520574,false_ci_rope,0.954322,True,0.000244,False,0.009385,False,institutional,tangled_rope,tangled_rope
hilberts_hotel,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
hilberts_hotel_infinity,0,0.08,0.110402,natural_law,0.049966,False,0.000000,False,0.000000,False,,mountain,mountain
hiv_prep_prevention_2026,0,0.38,0.520574,false_natural_law,0.933831,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hk_nsl_civic_party_disbandment,5,0.78,1.068546,false_ci_rope,0.864566,True,0.001449,False,0.771575,True,moderate,tangled_rope,tangled_rope
hoa_covenants,6,0.52,0.712364,false_ci_rope,0.851506,True,0.004067,False,0.177500,True,powerless,tangled_rope,tangled_rope
hominin_evolutionary_bottleneck,0,0.38,0.520574,false_natural_law,0.799220,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
horizon_liability_contract,5,0.68,0.931553,false_ci_rope,0.842267,True,0.000862,False,0.582194,True,moderate,tangled_rope,tangled_rope
hu_2026_electoral_parity,0,0.38,0.520574,false_natural_law,0.961060,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
huang_expectation_resilience_2026,0,0.52,0.712364,false_natural_law,0.989872,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hub_short_form_tv_market_fragmentation,0,0.52,0.712364,false_natural_law,0.948704,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hydra_game,0,0.12,0.165603,natural_law,0.088152,False,0.000000,False,0.000000,False,,mountain,mountain
hypercompression_of_time_horizons,0,0.58,0.79456,false_natural_law,0.571263,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ibm_shield_contract_2026,0,0.58,0.79456,false_natural_law,0.550177,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ice_memory_archive,0,0.38,0.520574,false_natural_law,0.961612,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ice_safe_departure,5,0.52,0.712364,false_ci_rope,0.852247,True,0.003882,False,0.167608,True,institutional,tangled_rope,tangled_rope
identity_stack_incompatibility,0,0.52,0.712364,false_natural_law,0.448709,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
idf_knock_on_roof_policy,5,0.58,0.79456,false_ci_rope,0.811058,True,0.006134,False,0.356853,True,institutional,tangled_rope,tangled_rope
incentive_surface_warping,3,0.52,0.712364,false_ci_rope,0.978542,True,0.000013,False,0.011285,False,institutional,tangled_rope,tangled_rope
incumbent_steel_production,6,0.58,0.79456,false_ci_rope,0.911855,True,0.002880,False,0.121950,True,powerless,tangled_rope,tangled_rope
independent_criticism_patronage,3,0.38,0.520574,false_ci_rope,0.864716,True,0.001038,False,0.001040,False,powerless,tangled_rope,tangled_rope
